instrument,rsi_period,threshold,exit,stop,n_trades,win_rate,expectancy_pct,profit_factor,max_dd_pct,tim_pct,ann_ret_pct,ann_over_tim
^NDX,2,10,time3d,2xATR,241,47.71784232365145,-0.10449160325116955,0.8948594000798051,-35.234738738734386,13.562281722933644,-1.2011418296278609,-8.856487825324741
^NDX,2,15,close>5SMA,nostop,287,60.62717770034843,0.022753527196078815,1.0259695422297113,-53.41808106503967,20.328870779976718,-0.2674662917663495,-1.315696748044634
^NDX,2,15,close>5SMA,2xATR,311,58.842443729903536,-0.14475454913329813,0.8621484645750558,-45.871294631793035,18.116996507566938,-2.0261141821844797,-11.18349932527851
^NDX,2,15,RSI>65,nostop,281,63.345195729537366,0.08409000504077681,1.0987749514654508,-51.50545059446661,21.842258440046567,0.34468860061629414,1.578081321409176
^NDX,2,15,RSI>65,2xATR,305,60.983606557377044,-0.1269191032449479,0.8810418364525485,-45.21391536887616,18.88824214202561,-1.8129287792974291,-9.598186880841244
^NDX,2,15,time3d,nostop,331,47.73413897280967,-0.06723681808814823,0.9343274787466248,-45.938448913213826,19.266589057043074,-1.2963414949843544,-6.728443167320607
^NDX,2,15,time3d,2xATR,335,46.56716417910447,-0.10261536459828188,0.9018271820930439,-46.66331500547673,18.859138533178115,-1.6703377942380637,-8.856914600311708
^NDX,2,20,close>5SMA,nostop,356,58.70786516853933,-0.08291211050966013,0.9092733962576796,-56.87320896876573,25.058207217694996,-1.636397912086407,-6.530387021984779
^NDX,2,20,close>5SMA,2xATR,388,57.21649484536082,-0.27886378129828493,0.7485949157852875,-73.4775281963398,22.32246798603027,-4.343221821030752,-19.45672774062798
^NDX,2,20,RSI>65,nostop,347,61.09510086455331,0.004194063924364425,1.0047491036734653,-53.82557515958899,26.818975552968567,-0.531161098839239,-1.980542089649078
^NDX,2,20,RSI>65,2xATR,380,58.42105263157895,-0.23498899694004136,0.7889166502177762,-72.5828891195023,23.39930151338766,-3.693682582283142,-15.7854394934389
^NDX,2,20,time3d,nostop,415,48.674698795180724,-0.20872417648481245,0.8134835195160153,-65.30846511908965,24.155995343422585,-3.7675770083165028,-15.5968609645488
^NDX,2,20,time3d,2xATR,422,47.867298578199055,-0.2156062439251166,0.8059998848952304,-66.956624491427,23.821303841676368,-3.7873946254014745,-15.899191121416576
^NDX,2,30,close>5SMA,nostop,480,59.791666666666664,-0.15827789353916522,0.8305776518978216,-75.63253562455206,32.36321303841677,-3.4307619121591415,-10.600807491167995
^NDX,2,30,close>5SMA,2xATR,536,59.14179104477611,-0.34310856975613907,0.6971040398968925,-87.4485693207754,29.059953434225843,-7.128826618995998,-24.531445431016774
^NDX,2,30,RSI>65,nostop,459,59.912854030501094,-0.09940541887279826,0.8932785068385549,-69.78740334231684,34.123981373690334,-2.368065555958987,-6.9395933904265075
^NDX,2,30,RSI>65,2xATR,519,58.38150289017341,-0.3276067741060542,0.721375733110744,-86.13781270749197,29.976717112922003,-6.680496896301269,-22.28561877251569
^NDX,2,30,time3d,nostop,559,48.837209302325576,-0.1762430828069129,0.8369842083718502,-70.47530397544831,32.53783469150174,-4.254107374180139,-13.074340731380106
^NDX,2,30,time3d,2xATR,577,48.00693240901213,-0.2666747095669074,0.7692164105941477,-83.6069726746965,32.34866123399301,-6.184545202484227,-19.118396145511294
^NDX,3,5,close>5SMA,nostop,11,27.27272727272727,-0.7079920119023707,0.4532607907678823,-13.39080819435836,0.9022118742724098,-0.3015220173847144,-33.42031134625415
^NDX,3,5,close>5SMA,2xATR,12,33.33333333333333,-0.5292452797840279,0.5794440754605625,-10.632902942618848,0.7566938300349243,-0.2446262471699212,-32.32829943368651
^NDX,3,5,RSI>65,nostop,10,50.0,-2.0988277147475967,0.24112903288222814,-25.161295947034436,1.891734575087311,-0.8223634019566717,-43.47139460189421
^NDX,3,5,RSI>65,2xATR,12,41.66666666666667,-1.0272929953088337,0.431020295408618,-16.888378688417493,1.149592549476135,-0.4690923851756734,-40.805099631990224
^NDX,3,5,time3d,nostop,12,33.33333333333333,-0.46399517295492854,0.5989893946733695,-10.457933762995586,0.6984866123399301,-0.21376189156983028,-30.603577476414035
^NDX,3,5,time3d,2xATR,12,33.33333333333333,-0.45405351132137656,0.604180599312056,-10.347463889256181,0.6839348079161817,-0.20925012270723853,-30.59503921796049
^NDX,3,10,close>5SMA,nostop,67,73.13432835820896,0.3247372757536968,1.3071575463999168,-37.72095853907602,4.59837019790454,0.5234543527624202,11.383475671466304
^NDX,3,10,close>5SMA,2xATR,69,68.11594202898551,0.47768645609278143,1.5632220588003525,-22.163395548100528,3.841676367869616,1.0928584017285248,28.447435366206143
^NDX,3,10,RSI>65,nostop,64,81.25,0.907976214033052,1.8125177346231813,-41.61474703786634,7.552386495925495,1.8340324780646622,24.284144873334025
^NDX,3,10,RSI>65,2xATR,69,71.01449275362319,0.9654412327457572,2.0193341545775825,-20.945837788052746,6.111757857974389,2.3015121780075365,37.65712306492331
^NDX,3,10,time3d,nostop,71,52.112676056338024,0.07710693075675057,1.0715291281229626,-31.489422831158688,4.132712456344587,-0.04827891950854868,-1.168213855150516
^NDX,3,10,time3d,2xATR,72,47.22222222222222,0.16746157036183812,1.1753202236612141,-18.543228906186606,3.928987194412107,0.3276867041417608,8.340233447637706
^NDX,3,15,close>5SMA,nostop,146,68.4931506849315,0.40227320671019035,1.5016774071269674,-43.44766499310991,9.89522700814901,1.80497866092737,18.240901996901304
^NDX,3,15,close>5SMA,2xATR,153,64.05228758169935,0.10139234278238353,1.098046321268078,-28.48835673917163,8.585564610011641,0.3129915832735586,3.6455562038235505
^NDX,3,15,RSI>65,nostop,133,78.94736842105263,0.8998416432970524,2.137787367010772,-45.32855594719899,14.595459837019789,4.073957801665196,27.9125005115087
^NDX,3,15,RSI>65,2xATR,144,69.44444444444444,0.3902844442447083,1.3332176332683947,-25.31744703899319,12.107101280558789,1.7626365072611838,14.5586996128592
^NDX,3,15,time3d,nostop,159,55.34591194968554,0.18407182867583863,1.2160545454689717,-20.60099403019403,9.254947613504076,0.8924940513016733,9.643426290165248
^NDX,3,15,time3d,2xATR,162,52.46913580246913,-0.04090355220147873,0.9615184011784892,-27.815549618259283,9.036670547147846,-0.4812931777331886,-5.326001155205269
^NDX,3,20,close>5SMA,nostop,205,63.90243902439025,0.1645709634332311,1.1986669583637704,-47.604765482857225,14.449941792782306,0.8157780469179476,5.645545557321386
^NDX,3,20,close>5SMA,2xATR,217,61.75115207373272,-0.011916320275915946,0.9877396433492704,-28.839206500922742,12.892898719441211,-0.3884468604499425,-3.012874520329576
^NDX,3,20,RSI>65,nostop,179,71.50837988826815,0.5823557211079885,1.6678536809561537,-45.042951562994794,20.41618160651921,3.3977863172753198,16.642614092883818
^NDX,3,20,RSI>65,2xATR,198,66.16161616161617,0.13910597866776045,1.113360856285653,-26.18440400887859,16.661816065192085,0.6294334060934714,3.777699883558372
^NDX,3,20,time3d,nostop,233,50.21459227467812,-0.08328875386409008,0.9178340445993782,-46.33637295976241,13.562281722933644,-1.1050426469337182,-8.147911019022008
^NDX,3,20,time3d,2xATR,236,48.728813559322035,-0.08528896922144964,0.9155240569929163,-39.783157357522306,13.30034924330617,-1.0299255292333664,-7.743597633360716
^NDX,3,30,close>5SMA,nostop,332,60.8433734939759,-0.0033451313649476644,0.9961659741125559,-57.40618005342597,23.28288707799767,-0.5720900297346732,-2.4571266777104213
^NDX,3,30,close>5SMA,2xATR,369,60.16260162601627,-0.19499485401429315,0.8162220389950049,-63.51094240236477,21.129220023282887,-3.043733058741571,-14.405326156798951
^NDX,3,30,RSI>65,nostop,276,67.3913043478261,0.30776048878575124,1.3516765209259685,-51.43272789307953,30.020372526193245,2.5796435081711477,8.592976339385423
^NDX,3,30,RSI>65,2xATR,326,64.41717791411043,-0.001420388418341117,0.998848243355987,-33.77014386308268,25.40745052386496,-0.5647773497782671,-2.2228808405935
^NDX,3,30,time3d,nostop,391,50.127877237851656,-0.08406482851601679,0.9211360000433144,-49.191350069880926,22.759022118742724,-1.826916272944612,-8.027217792631312
^NDX,3,30,time3d,2xATR,400,49.75,-0.08774469562126758,0.9170097897475967,-43.89276845301986,22.555296856810244,-1.7778248227572346,-7.882072375475946
^NDX,4,5,close>5SMA,nostop,2,50.0,-0.30999901166728333,0.3970306780334425,-3.338047178918646,0.11641443538998836,-0.02294175774247842,-19.706969900788962
^NDX,4,5,close>5SMA,2xATR,2,50.0,-1.487660351043535,0.12065483979416641,-3.377196956485018,0.1018626309662398,-0.11102590687688263,-108.99571886541965
^NDX,4,5,RSI>65,nostop,2,0.0,-2.568230908601832,0.0,-8.859563293477136,0.6839348079161817,-0.19123225273451894,-27.960596612587533
^NDX,4,5,RSI>65,2xATR,2,0.0,-3.0940044791113284,0.0,-6.88695901597648,0.21827706635622815,-0.22983227457343824,-105.29382605791118
^NDX,4,5,time3d,nostop,2,50.0,-0.30999901166728333,0.3970306780334425,-3.338047178918646,0.11641443538998836,-0.02294175774247842,-19.706969900788962
^NDX,4,5,time3d,2xATR,2,50.0,-1.487660351043535,0.12065483979416641,-3.377196956485018,0.1018626309662398,-0.11102590687688263,-108.99571886541965
^NDX,4,10,close>5SMA,nostop,16,50.0,0.9762526440551894,2.048040128849851,-13.397711416251157,1.2514551804423748,0.5107448784595681,40.81207912528083
^NDX,4,10,close>5SMA,2xATR,17,52.94117647058824,1.0553393008719347,2.20591499325309,-9.16301155537348,1.1059371362048895,0.6022639431840116,54.457339704743774
^NDX,4,10,RSI>65,nostop,14,57.14285714285714,-0.27729535524866505,0.895216966427475,-30.62674080923187,3.6816065192083816,-0.29042794716570564,-7.888619972026598
^NDX,4,10,RSI>65,2xATR,16,50.0,0.503048932590252,1.2950594073740482,-14.943667602992294,2.1827706635622817,0.21830448688053838,10.001256225620399
^NDX,4,10,time3d,nostop,19,47.368421052631575,0.6203509898534074,1.7935463690955438,-8.89262442546882,1.1059371362048895,0.3980679221214478,35.993720537086695
^NDX,4,10,time3d,2xATR,19,47.368421052631575,0.5348685940262311,1.6167569563271211,-10.30273706449043,1.0913853317811408,0.3365896315409289,30.840585972656847
^NDX,4,15,close>5SMA,nostop,57,73.68421052631578,0.3649627465296598,1.3244179598372616,-35.95068491823182,3.8707799767171127,0.5007146713458033,12.935756471760753
^NDX,4,15,close>5SMA,2xATR,58,74.13793103448276,0.8058058736733511,2.1544551253877064,-11.636539900261678,3.288707799767171,1.6158801280688362,49.13419575260638
^NDX,4,15,RSI>65,nostop,51,72.54901960784314,0.9175774284197915,1.6437556579343393,-43.65895497805413,9.167636786961584,1.4007919568038263,15.279749725644276
^NDX,4,15,RSI>65,2xATR,57,66.66666666666666,1.1143549594898658,1.9862903814266322,-15.800911377462478,6.839348079161817,2.1741721635830213,31.789172570516
^NDX,4,15,time3d,nostop,63,55.55555555555556,0.15294885644460257,1.1287636131871177,-31.319117216458146,3.667054714784633,0.09975932792103404,2.7204210375926428
^NDX,4,15,time3d,2xATR,63,55.55555555555556,0.4870318720666565,1.57046615592325,-11.153696800888913,3.5506402793946448,1.0192638396737008,28.706479943597017
^NDX,4,20,close>5SMA,nostop,117,72.64957264957265,0.38438849592768126,1.480416763410697,-42.73155014365655,7.90162980209546,1.3315935645108468,16.852138076093073
^NDX,4,20,close>5SMA,2xATR,125,67.2,0.2665546385065428,1.3177023797696044,-22.8689071466636,7.0867287543655415,1.0492430492636595,14.805745861478169
^NDX,4,20,RSI>65,nostop,99,72.72727272727273,0.9655229428544713,1.8255900662609923,-48.40210920571386,15.78870779976717,3.1153980032459394,19.73181113207935
^NDX,4,20,RSI>65,2xATR,116,65.51724137931035,0.6758406531042828,1.532779478350663,-22.34691559567068,12.19441210710128,2.6026842394251126,21.343253094665123
^NDX,4,20,time3d,nostop,129,58.91472868217055,0.34538933723552023,1.5090621645837887,-19.459823567794533,7.508731082654249,1.5090791284924965,20.097658470931076
^NDX,4,20,time3d,2xATR,133,54.88721804511278,0.11814663391022892,1.133209484608588,-26.376927264738026,7.406868451688009,0.4006043829481998,5.408552690805558
^NDX,4,30,close>5SMA,nostop,242,61.98347107438017,0.10090538597198721,1.119889461312106,-52.23059566404451,17.200232828870778,0.4407539924837556,2.562488524829415
^NDX,4,30,close>5SMA,2xATR,269,61.71003717472119,-0.03999175182455343,0.9603538897165272,-42.09942968471281,15.846915017462166,-0.7507762732068324,-4.737680945341921
^NDX,4,30,RSI>65,nostop,185,70.8108108108108,0.5934068749111908,1.5495041965929546,-51.708743304106264,28.783469150174625,3.4436315875218337,11.963921268680506
^NDX,4,30,RSI>65,2xATR,227,61.23348017621145,0.23212076853766847,1.1600619832782515,-33.904563534550455,22.80267753201397,1.3525035630521431,5.931336621119545
^NDX,4,30,time3d,nostop,285,48.771929824561404,-0.13298799367783792,0.8748398037415007,-53.13553534956243,16.58905704307334,-1.8461152320331853,-11.12851217064215
^NDX,4,30,time3d,2xATR,292,47.94520547945205,-0.09460798480279922,0.9091754205438477,-43.2242762501787,16.458090803259605,-1.3682655586837345,-8.313634765052717
^GDAXI,1,5,close>5SMA,nostop,931,50.26852846401718,-0.2510233415162989,0.6000084810272485,-92.11144701264516,52.367379255740296,-9.422124412416366,-17.992354298279214
^GDAXI,1,5,close>5SMA,2xATR,1018,51.178781925343806,-0.2264993516588467,0.6466763742928157,-91.75175989009449,48.26603325415677,-9.240768688879019,-19.145490246151905
^GDAXI,1,5,RSI>65,nostop,1083,47.46075715604802,-0.29235600500311115,0.530726477096197,-96.47895478624616,47.648456057007124,-12.373052429732,-25.96737324485131
^GDAXI,1,5,RSI>65,2xATR,1123,47.46215494211932,-0.24093264379556403,0.5843432436894013,-94.20818412733999,46.04908946951702,-10.608517561383534,-23.037410041312594
^GDAXI,1,5,time3d,nostop,823,49.817739975698665,-0.2170644004009711,0.7418791961162502,-87.71969280510352,52.11401425178147,-7.504773036312007,-14.400681168128328
^GDAXI,1,5,time3d,2xATR,833,49.21968787515006,-0.16595704527467892,0.7911672469914045,-81.52030657452197,51.36975455265242,-5.901229514370554,-11.487751042925415
^GDAXI,1,10,close>5SMA,nostop,931,50.26852846401718,-0.2510233415162989,0.6000084810272485,-92.11144701264516,52.367379255740296,-9.422124412416366,-17.992354298279214
^GDAXI,1,10,close>5SMA,2xATR,1018,51.178781925343806,-0.2264993516588467,0.6466763742928157,-91.75175989009449,48.26603325415677,-9.240768688879019,-19.145490246151905
^GDAXI,1,10,RSI>65,nostop,1083,47.46075715604802,-0.29235600500311115,0.530726477096197,-96.47895478624616,47.648456057007124,-12.373052429732,-25.96737324485131
^GDAXI,1,10,RSI>65,2xATR,1123,47.46215494211932,-0.24093264379556403,0.5843432436894013,-94.20818412733999,46.04908946951702,-10.608517561383534,-23.037410041312594
^GDAXI,1,10,time3d,nostop,823,49.817739975698665,-0.2170644004009711,0.7418791961162502,-87.71969280510352,52.11401425178147,-7.504773036312007,-14.400681168128328
^GDAXI,1,10,time3d,2xATR,833,49.21968787515006,-0.16595704527467892,0.7911672469914045,-81.52030657452197,51.36975455265242,-5.901229514370554,-11.487751042925415
^GDAXI,1,15,close>5SMA,nostop,931,50.26852846401718,-0.2510233415162989,0.6000084810272485,-92.11144701264516,52.367379255740296,-9.422124412416366,-17.992354298279214
^GDAXI,1,15,close>5SMA,2xATR,1018,51.178781925343806,-0.2264993516588467,0.6466763742928157,-91.75175989009449,48.26603325415677,-9.240768688879019,-19.145490246151905
^GDAXI,1,15,RSI>65,nostop,1083,47.46075715604802,-0.29235600500311115,0.530726477096197,-96.47895478624616,47.648456057007124,-12.373052429732,-25.96737324485131
^GDAXI,1,15,RSI>65,2xATR,1123,47.46215494211932,-0.24093264379556403,0.5843432436894013,-94.20818412733999,46.04908946951702,-10.608517561383534,-23.037410041312594
^GDAXI,1,15,time3d,nostop,823,49.817739975698665,-0.2170644004009711,0.7418791961162502,-87.71969280510352,52.11401425178147,-7.504773036312007,-14.400681168128328
^GDAXI,1,15,time3d,2xATR,833,49.21968787515006,-0.16595704527467892,0.7911672469914045,-81.52030657452197,51.36975455265242,-5.901229514370554,-11.487751042925415
^GDAXI,1,20,close>5SMA,nostop,931,50.26852846401718,-0.2510233415162989,0.6000084810272485,-92.11144701264516,52.367379255740296,-9.422124412416366,-17.992354298279214
^GDAXI,1,20,close>5SMA,2xATR,1018,51.178781925343806,-0.2264993516588467,0.6466763742928157,-91.75175989009449,48.26603325415677,-9.240768688879019,-19.145490246151905
^GDAXI,1,20,RSI>65,nostop,1083,47.46075715604802,-0.29235600500311115,0.530726477096197,-96.47895478624616,47.648456057007124,-12.373052429732,-25.96737324485131
^GDAXI,1,20,RSI>65,2xATR,1123,47.46215494211932,-0.24093264379556403,0.5843432436894013,-94.20818412733999,46.04908946951702,-10.608517561383534,-23.037410041312594
^GDAXI,1,20,time3d,nostop,823,49.817739975698665,-0.2170644004009711,0.7418791961162502,-87.71969280510352,52.11401425178147,-7.504773036312007,-14.400681168128328
^GDAXI,1,20,time3d,2xATR,833,49.21968787515006,-0.16595704527467892,0.7911672469914045,-81.52030657452197,51.36975455265242,-5.901229514370554,-11.487751042925415
^GDAXI,1,30,close>5SMA,nostop,931,50.26852846401718,-0.2510233415162989,0.6000084810272485,-92.11144701264516,52.367379255740296,-9.422124412416366,-17.992354298279214
^GDAXI,1,30,close>5SMA,2xATR,1018,51.178781925343806,-0.2264993516588467,0.6466763742928157,-91.75175989009449,48.26603325415677,-9.240768688879019,-19.145490246151905
^GDAXI,1,30,RSI>65,nostop,1083,47.46075715604802,-0.29235600500311115,0.530726477096197,-96.47895478624616,47.648456057007124,-12.373052429732,-25.96737324485131
^GDAXI,1,30,RSI>65,2xATR,1123,47.46215494211932,-0.24093264379556403,0.5843432436894013,-94.20818412733999,46.04908946951702,-10.608517561383534,-23.037410041312594
^GDAXI,1,30,time3d,nostop,823,49.817739975698665,-0.2170644004009711,0.7418791961162502,-87.71969280510352,52.11401425178147,-7.504773036312007,-14.400681168128328
^GDAXI,1,30,time3d,2xATR,833,49.21968787515006,-0.16595704527467892,0.7911672469914045,-81.52030657452197,51.36975455265242,-5.901229514370554,-11.487751042925415
^GDAXI,2,5,close>5SMA,nostop,88,68.18181818181817,-0.10829236599810939,0.8682760389733253,-25.650032970638748,6.9358669833729225,-0.50541285252792,-7.286945579255285
^GDAXI,2,5,close>5SMA,2xATR,92,68.47826086956522,0.058428403214727,1.0860611333868504,-12.895644635229697,5.859065716547902,0.15051389044942187,2.5689059951029702
^GDAXI,2,5,RSI>65,nostop,86,65.11627906976744,-0.06240210615443331,0.931993846322796,-24.993353834003706,8.091844813935076,-0.35800698080279414,-4.424293706007132
^GDAXI,2,5,RSI>65,2xATR,92,64.13043478260869,0.05909618513576343,1.073681210563876,-16.978938541123135,6.69833729216152,0.1367279824177281,2.0412227162362955
^GDAXI,2,5,time3d,nostop,94,47.87234042553192,-0.04869837554936991,0.9451034995430122,-18.726587140188023,5.954077593032463,-0.29253448206985055,-4.913178867742303
^GDAXI,2,5,time3d,2xATR,95,47.368421052631575,0.11406172944689746,1.159413403784515,-12.592847776011428,5.779889152810768,0.35132249145737315,6.078360365899483
^GDAXI,2,10,close>5SMA,nostop,169,60.946745562130175,-0.17454356592041279,0.796980874205728,-41.81186655732733,13.570863024544735,-1.3949221772424192,-10.278802274545948
^GDAXI,2,10,close>5SMA,2xATR,185,58.91891891891892,-0.11759740227114468,0.8515340758596005,-33.51092211356449,12.082343626286619,-1.0029006608355262,-8.300547409143313
